#proteinId	gotermId	goName	gotermType	goAcc
85594	9551	prefoldin complex	cellular_component	GO:0016272
85594	24336	unfolded protein binding	molecular_function	GO:0051082
85601	4123	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
85601	4602	protein amino acid phosphorylation	biological_process	GO:0006468
85601	6243	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
85601	6102	phosphofructokinase activity	molecular_function	GO:0008443
85601	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
85601	6438	cobinamide kinase activity	molecular_function	GO:0008819
85601	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
85601	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
85601	11022	phenol kinase activity	molecular_function	GO:0018720
85601	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
85601	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
85601	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
85601	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
85601	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
85601	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
85601	19235	cytidine kinase activity	molecular_function	GO:0043771
85601	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
85601	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
85601	24976	polynucleotide kinase activity	molecular_function	GO:0051731
85601	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
85601	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
85606	2495	arginase activity	molecular_function	GO:0004053
85606	4657	arginine catabolic process	biological_process	GO:0006527
85606	10008	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	molecular_function	GO:0016813
85606	21295	metal ion binding	molecular_function	GO:0046872
85612	3088	protein serine/threonine phosphatase activity	molecular_function	GO:0004722
85612	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
85612	5955	protein serine/threonine phosphatase complex	cellular_component	GO:0008287
85612	2290	catalytic activity	molecular_function	GO:0003824
85612	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
85612	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
85612	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
85612	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
85612	6080	CTD phosphatase activity	molecular_function	GO:0008420
85612	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
85612	10186	myosin phosphatase activity	molecular_function	GO:0017018
85612	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
85612	10190	myosin phosphatase complex	cellular_component	GO:0017023
85617	3736	ATP binding	molecular_function	GO:0005524
85617	10082	ATPase activity	molecular_function	GO:0016887
85617	162	nucleotide binding	molecular_function	GO:0000166
85617	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
85617	14021	phosphopantetheine binding	molecular_function	GO:0031177
85644	3708	binding	molecular_function	GO:0005488
85644	4927	transport	biological_process	GO:0006810
85644	9320	membrane	cellular_component	GO:0016020
85647	2849	ketol-acid reductoisomerase activity	molecular_function	GO:0004455
85647	6691	branched chain family amino acid biosynthetic process	biological_process	GO:0009082
85647	9710	oxidoreductase activity	molecular_function	GO:0016491
85647	2290	catalytic activity	molecular_function	GO:0003824
85647	3708	binding	molecular_function	GO:0005488
85647	5830	metabolic process	biological_process	GO:0008152
85667	2176	DNA binding	molecular_function	GO:0003677
85669	4285	mitochondrial electron transport, NADH to ubiquinone	biological_process	GO:0006120
85669	5816	NADH dehydrogenase (ubiquinone) activity	molecular_function	GO:0008137
85686	2175	nucleic acid binding	molecular_function	GO:0003676
85686	3736	ATP binding	molecular_function	GO:0005524
85686	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
85686	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
85686	3838	nucleus	cellular_component	GO:0005634
85686	10013	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
85686	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
85686	2176	DNA binding	molecular_function	GO:0003677
85686	611	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
85686	3147	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
85686	6073	8-oxo-7,8-dihydroguanine triphosphatase activity	molecular_function	GO:0008413
85686	6379	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
85686	6416	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
85686	6447	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
85686	9684	pyrophosphatase activity	molecular_function	GO:0016462
85686	11455	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
85686	11456	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
85686	18631	ATP-dependent 5'-3' DNA helicase activity	molecular_function	GO:0043141
85714	13917	heat shock protein binding	molecular_function	GO:0031072
85731	2863	malic enzyme activity	molecular_function	GO:0004470
85731	4273	malate metabolic process	biological_process	GO:0006108
85731	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
85731	24535	NAD binding	molecular_function	GO:0051287
85731	2290	catalytic activity	molecular_function	GO:0003824
85731	3708	binding	molecular_function	GO:0005488
85731	5830	metabolic process	biological_process	GO:0008152
85731	2865	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity	molecular_function	GO:0004473
85733	3043	protein kinase activity	molecular_function	GO:0004672
85733	3736	ATP binding	molecular_function	GO:0005524
85733	4602	protein amino acid phosphorylation	biological_process	GO:0006468
85733	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
85751	12251	heme binding	molecular_function	GO:0020037
85751	21336	transition metal ion binding	molecular_function	GO:0046914
85751	2443	acyl-CoA dehydrogenase activity	molecular_function	GO:0003995
85751	4283	electron transport	biological_process	GO:0006118
85751	9834	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	GO:0016627
85751	5830	metabolic process	biological_process	GO:0008152
85774	3727	protein binding	molecular_function	GO:0005515
85774	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
85774	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
85774	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
85774	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
85774	6080	CTD phosphatase activity	molecular_function	GO:0008420
85774	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
85774	10186	myosin phosphatase activity	molecular_function	GO:0017018
85774	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
85774	10190	myosin phosphatase complex	cellular_component	GO:0017023
85795	3838	nucleus	cellular_component	GO:0005634
85795	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
85801	2585	dihydrolipoamide branched chain acyltransferase activity	molecular_function	GO:0004147
85801	2803	H2A/H2B histone acetyltransferase activity	molecular_function	GO:0004405
85801	2804	H3/H4 histone acetyltransferase activity	molecular_function	GO:0004406
85801	5765	N-acetyltransferase activity	molecular_function	GO:0008080
85801	6038	O-acyltransferase activity	molecular_function	GO:0008374
85801	6075	acyltransferase activity	molecular_function	GO:0008415
85801	6565	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	molecular_function	GO:0008951
85801	9635	carnitine O-acyltransferase activity	molecular_function	GO:0016406
85801	9636	acetyltransferase activity	molecular_function	GO:0016407
85801	9637	C-acyltransferase activity	molecular_function	GO:0016408
85801	9638	palmitoyltransferase activity	molecular_function	GO:0016409
85801	9639	N-acyltransferase activity	molecular_function	GO:0016410
85801	9640	acylglycerol O-acyltransferase activity	molecular_function	GO:0016411
85801	9641	serine O-acyltransferase activity	molecular_function	GO:0016412
85801	9642	O-acetyltransferase activity	molecular_function	GO:0016413
85801	9643	O-octanoyltransferase activity	molecular_function	GO:0016414
85801	9644	octanoyltransferase activity	molecular_function	GO:0016415
85801	9645	O-palmitoyltransferase activity	molecular_function	GO:0016416
85801	9646	S-acyltransferase activity	molecular_function	GO:0016417
85801	9647	S-acetyltransferase activity	molecular_function	GO:0016418
85801	9648	S-malonyltransferase activity	molecular_function	GO:0016419
85801	9649	malonyltransferase activity	molecular_function	GO:0016420
85801	9676	C-palmitoyltransferase activity	molecular_function	GO:0016454
85801	9947	succinyltransferase activity	molecular_function	GO:0016748
85801	9948	N-succinyltransferase activity	molecular_function	GO:0016749
85801	9949	O-succinyltransferase activity	molecular_function	GO:0016750
85801	9950	S-succinyltransferase activity	molecular_function	GO:0016751
85801	9951	sinapoyltransferase activity	molecular_function	GO:0016752
85801	9952	O-sinapoyltransferase activity	molecular_function	GO:0016753
85801	10381	peptidyl-lysine N6-myristoyltransferase activity	molecular_function	GO:0018030
85801	10382	peptidyl-lysine N6-palmitoyltransferase activity	molecular_function	GO:0018031
85801	11014	benzoyl acetate-CoA thiolase activity	molecular_function	GO:0018711
85801	11015	3-hydroxybutyryl-CoA thiolase activity	molecular_function	GO:0018712
85801	11016	3-ketopimelyl-CoA thiolase activity	molecular_function	GO:0018713
85801	11390	N-palmitoyltransferase activity	molecular_function	GO:0019105
85801	11391	myristoyltransferase activity	molecular_function	GO:0019107
85801	11465	acyl-CoA N-acyltransferase activity	molecular_function	GO:0019186
85801	11963	protein-cysteine S-myristoyltransferase activity	molecular_function	GO:0019705
85801	11964	protein-cysteine S-palmitoleyltransferase activity	molecular_function	GO:0019706
85801	11965	protein-cysteine S-acyltransferase activity	molecular_function	GO:0019707
85801	15051	glucosaminyl-phosphotidylinositol O-acyltransferase activity	molecular_function	GO:0032216
85801	19206	L-2-aminoadipate N-acetyltransferase activity	molecular_function	GO:0043741
85801	19228	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity	molecular_function	GO:0043764
85801	19270	keto acid formate lyase activity	molecular_function	GO:0043806
85801	19313	Ras palmitoyltransferase activity	molecular_function	GO:0043849
85801	21363	azetidine-2-carboxylic acid acetyltransferase activity	molecular_function	GO:0046941
85833	2290	catalytic activity	molecular_function	GO:0003824
85833	5830	metabolic process	biological_process	GO:0008152
85833	2708	enoyl-CoA hydratase activity	molecular_function	GO:0004300
85851	2175	nucleic acid binding	molecular_function	GO:0003676
85851	2792	helicase activity	molecular_function	GO:0004386
85851	3736	ATP binding	molecular_function	GO:0005524
85851	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
85872	3727	protein binding	molecular_function	GO:0005515
85887	9320	membrane	cellular_component	GO:0016020
85903	3043	protein kinase activity	molecular_function	GO:0004672
85903	3736	ATP binding	molecular_function	GO:0005524
85903	4602	protein amino acid phosphorylation	biological_process	GO:0006468
85903	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
85903	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
85903	3073	MAP kinase activity	molecular_function	GO:0004707
85922	4283	electron transport	biological_process	GO:0006118
85922	9710	oxidoreductase activity	molecular_function	GO:0016491
85922	7744	FMN binding	molecular_function	GO:0010181
85922	23919	FAD binding	molecular_function	GO:0050660
